################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-12 04:49:28 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-11 07:39:28", "1784177", "vault4-file.prime-media-gate.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 09:29:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 07:37:26", "1784176", "206.238.180.118:6666", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-11 07:37:07", "1784175", "xcicvio.cn", "domain", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://bazaar.abuse.ch/sample/bf72e59804540eab221a808357d1f3eff282b884835fec11f6541b8aa8ef3482/", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-11 07:33:59", "1784174", "shaoxlsmpp.cn", "domain", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "2026-04-11 07:38:42", "100", "False", "", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-04-11 07:33:38", "1784173", "api3-gate.prime-media-gate.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 07:35:43", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 07:28:52", "1784172", "node2-sync.prime-media-gate.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 07:29:12", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-11 07:22:49", "1784171", "198.46.243.118:8041", "ip:port", "botnet_cc", "unknown_rat", "None", "Unknown RAT", "", "75", "False", "https://bazaar.abuse.ch/sample/0ed362ef5b074fe3bdf3fdf1f13600c6044184dbaae11562cbc7389779f371e3/", "ConnectWise,RMM,ScreenConncet", "0", "abuse_ch"
"2026-04-11 07:22:16", "1784170", "web1-media.prime-media-gate.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 07:23:49", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 07:20:29", "1784169", "162.33.179.72:4444", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "75", "False", "https://bazaar.abuse.ch/sample/38c2bbdb43b98874de2de2a084662f216d9bd5920df4b41fd10298bdc0feb7c0/", "RMM", "0", "abuse_ch"
"2026-04-11 07:16:58", "1784168", "hub6-gate.global-health-check.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 07:18:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 07:15:22", "1784167", "https://ap7.supportly.au/log.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-11 07:15:04", "1784166", "https://ap7.supportly.au/api/index.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-11 07:14:42", "1784165", "https://ap7.supportly.au/cf.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:29", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-11 07:14:25", "1784164", "ap7.supportly.au", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-11 07:11:27", "1784163", "svc5-relay.global-health-check.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-11 07:12:23", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-11 07:07:26", "1783353", "windlrr.com", "domain", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-04-09 14:08:17", "100", "False", "", "None", "0", "rmceoin"
"2026-04-11 07:07:25", "1783454", "156.234.202.149:4993", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "False", "", "Agentemis,BEACON,C2,Cobalt Strike,CobaltStrike,cobeacon", "0", "whoamix302"
"2026-04-11 07:07:25", "1783455", "110.37.13.228:50050", "ip:port", "botnet_cc", "elf.mozi", "None", "Mozi", "", "100", "False", "", "Mozi", "0", "whoamix302"
"2026-04-11 07:07:24", "1783456", "hxxps://test-dummy-validation-99999.com/test", "url", "payload_delivery", "win.lumma", "LummaC2 Stealer", "Lumma Stealer", "2026-04-09 15:44:22", "75", "False", "https://example.com", "test", "0", "Lenny_3BO"
"2026-04-11 07:07:24", "1783459", "hxxps://download-version.1-5-8.com/claude.msixbundle", "url", "payload_delivery", "win.darkgate", "Meh,MehCrypter", "DarkGate", "", "75", "False", "https://github.com/Lenny-3BO/BeepBopBoop/blob/master/hunts/clickfix/ms709-trojanized-installers/report.md", "ai-lure,claude,clickfix,hta,msixbundle", "0", "Lenny_3BO"
"2026-04-11 07:07:23", "1783497", "sfu2.ontofabric.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-09 17:30:39", "100", "False", "None", "9April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:07:23", "1783503", "mist-sub.ontofabric.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-09 17:47:07", "100", "False", "None", "9April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:07:21", "1783505", "draft-ree.axiocorex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-09 17:58:21", "100", "False", "None", "9April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:07:20", "1783531", "geo-4zur.axiocorex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-09 18:08:07", "100", "False", "None", "9April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:07:20", "1783540", "maybedontbanplease.com", "domain", "payload_delivery", "win.castleloader", "None", "CASTLELOADER", "", "100", "False", "https://x.com/SquiblydooBlog/status/2042304780849012757?s=20", "castleloader", "0", "SquiblydooBlog"
"2026-04-11 07:07:19", "1783543", "googlemt.xyz", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:19", "1783544", "googlemeets.us", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:19", "1783546", "googlemeetingview.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:18", "1783547", "googlemeetingginterview.live", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:18", "1783548", "www.googglemeetts.live", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-09 20:07:51", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:17", "1783550", "googglemeetinglnterviiew.live", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "75", "True", "", "Fake Google Meet", "0", "varysz"
"2026-04-11 07:07:15", "1783557", "54.37.70.249:22", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "75", "False", "https://www.virustotal.com/gui/file/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2/relations", "cryptominer,malkey,mdrfckr,outlaw,ssh", "0", "isaac1"
"2026-04-11 07:07:14", "1783563", "world-new-iope.cc", "domain", "botnet_cc", "win.santa_stealer", "None", "SantaStealer", "", "100", "False", "https://bazaar.abuse.ch/sample/30803b05d6ff1fbf9f15831af1cf50e210b0ee6679badd8daf3f0e00aee90b9d/", "c2,SantaStealer", "0", "burger"
"2026-04-11 07:07:13", "1783579", "http://77.91.97.186/login.html", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "None", "AS205775,NEON CORE NETWORK LLC,stub", "0", "antiphishorg"
"2026-04-11 07:07:12", "1783581", "https://zellvaro.top/rate/gateway-xml.php", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116376887482804213", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:07:12", "1783582", "zellvaro.top", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "2026-04-09 21:33:17", "100", "True", "https://infosec.exchange/@monitorsg/116376887482804213", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:07:11", "1783583", "https://zellvaro.top/rate/throttle-component.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116376887482804213", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:07:11", "1783605", "http://147.45.42.200/ce3cbfc887?force=1", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "brettfitz_"
"2026-04-11 07:07:10", "1783609", "https://windlrr.com/file.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "None", "0", "GoldGoldGold"
"2026-04-11 07:07:10", "1783616", "http://2.26.97.61/Sayipem", "url", "payload_delivery", "osx.amos", "Atomic macOS Stealer", "AMOS", "", "100", "False", "https://socket.dev/blog/attackers-impersonating-linux-foundation-leaders-in-slack-targeting-oss-developers", "None", "0", "sheikheddy"
"2026-04-11 07:07:09", "1783629", "mix-vault.ontostreamix.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 01:13:08", "100", "False", "None", "10April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:07:07", "1783632", "http://64.188.98.250/Hevida", "url", "payload_delivery", "osx.amos", "Atomic macOS Stealer", "AMOS", "", "50", "False", "", "None", "0", "sheikheddy"
"2026-04-11 07:07:02", "1783664", "hostname.domain.tld", "domain", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2026-04-12 04:00:22", "50", "False", "https://analytics.dugganusa.com", "None", "0", "duggusa"
"2026-04-11 07:07:02", "1783700", "176.65.139.25:9931", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "", "80", "False", "None", "mirai", "0", "seckle"
"2026-04-11 07:07:01", "1783703", "158.94.208.131:4433", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "", "None", "0", "ClearlyNotB"
"2026-04-11 07:07:00", "1783719", "http://114.132.251.233:8888/supershell/login/", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "None", "AS45090,Shenzhen Tencent Computer Systems Company Limited,supershell", "0", "antiphishorg"
"2026-04-11 07:06:59", "1783720", "114.132.251.233:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "None", "AS45090,Shenzhen Tencent Computer Systems Company Limited,supershell", "0", "antiphishorg"
"2026-04-11 07:06:59", "1783721", "http://117.24.4.124:8888/supershell/login/", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "None", "AS133776,Quanzhou,supershell", "0", "antiphishorg"
"2026-04-11 07:06:59", "1783722", "http://8.137.155.113:8888/supershell/login/", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "None", "AS37963,Hangzhou Alibaba Advertising Co. Ltd.,supershell", "0", "antiphishorg"
"2026-04-11 07:06:58", "1783725", "120.48.18.226:81", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2026-04-12 03:43:45", "100", "False", "", "Agentemis,BEACON,C2,Cobalt Strike,CobaltStrike,cobeacon", "0", "whoamix302"
"2026-04-11 07:06:58", "1783726", "42.233.105.79:52869", "ip:port", "botnet_cc", "elf.mozi", "None", "Mozi", "", "100", "False", "", "Mozi", "0", "whoamix302"
"2026-04-11 07:06:56", "1783727", "47.76.181.146:8443", "ip:port", "botnet_cc", "elf.gobrat", "None", "GobRAT", "", "100", "False", "", "GobRAT", "0", "whoamix302"
"2026-04-11 07:06:54", "1783728", "118.122.8.220:47001", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "False", "", "NetSupport,NetSupportManager RAT,RAT", "0", "whoamix302"
"2026-04-11 07:06:54", "1783729", "211.192.42.213:6000", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "False", "", "NetSupport,NetSupportManager RAT,RAT", "0", "whoamix302"
"2026-04-11 07:06:52", "1783731", "146.19.56.226:80", "ip:port", "botnet_cc", "win.stealc", "None", "Stealc", "", "100", "False", "", "Stealc", "0", "whoamix302"
"2026-04-11 07:06:52", "1783732", "45.205.2.56:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "", "SuperShell", "0", "whoamix302"
"2026-04-11 07:06:51", "1783757", "etokrol.lol", "domain", "botnet_cc", "js.iclickfix", "None", "IClickFix", "", "100", "False", "", "clickfix", "1", "m_govcert_ch"
"2026-04-11 07:06:50", "1783766", "memorycour.gnosiflux.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:06:29", "100", "False", "None", "10April2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-04-11 07:06:50", "1783781", "159.65.198.121:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-04-11 07:06:49", "1783783", "174.138.14.61:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "2026-04-10 11:42:26", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-04-11 07:06:49", "1783785", "167.99.36.10:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-04-11 07:06:48", "1783787", "167.99.40.72:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-04-11 07:06:48", "1783789", "146.190.233.68:25001", "ip:port", "botnet_cc", "apk.kimwolf", "None", "Kimwolf", "", "100", "False", "None", "c2,Kimwolf", "0", "Bitsight"
"2026-04-11 07:06:43", "1783803", "https://xoera.top/metrics/identity-validator.php", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116380335306108385", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:43", "1783804", "xoera.top", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "2026-04-10 12:10:12", "100", "True", "https://infosec.exchange/@monitorsg/116380335306108385", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:42", "1783805", "https://xoera.top/metrics/permission-css.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116380335306108385", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:42", "1783808", "sync-service.system-telemetry.workers.dev", "domain", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/f93c8086daec765e31b04d253d33a1b369242d27eb8d797109d1a1a350250937/", "c2,SilentStealer", "0", "burger"
"2026-04-11 07:06:41", "1783809", "newdatasync.onrender.com", "domain", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/f93c8086daec765e31b04d253d33a1b369242d27eb8d797109d1a1a350250937/", "c2,SilentStealer", "0", "burger"
"2026-04-11 07:06:41", "1783810", "85.11.167.129:18129", "ip:port", "botnet_cc", "elf.mirai", "Katana", "Mirai", "", "100", "False", "None", "Mirai", "0", "elfdigest"
"2026-04-11 07:06:41", "1783816", "toerken.whreceiverrrrrrrrr.ru", "domain", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://www.virustotal.com/gui/domain/whreceiverrrrrrrrr.ru/relations", "c2,WeedHack", "0", "burger"
"2026-04-11 07:06:40", "1783819", "104.225.129.77:80", "ip:port", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "75", "False", "None", "clickfix,powershell,SmartApeSG", "0", "Lenny_3BO"
"2026-04-11 07:06:39", "1783820", "frescoporter.app", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "50", "False", "None", "clickfix,SmartApeSG", "0", "Lenny_3BO"
"2026-04-11 07:06:39", "1783825", "https://zarrvilo.top/metrics/identity-validator.php", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116380560057702927", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:39", "1783826", "zarrvilo.top", "domain", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "2026-04-10 13:07:11", "100", "True", "https://infosec.exchange/@monitorsg/116380560057702927", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:38", "1783827", "https://zarrvilo.top/metrics/permission-css.js", "url", "payload_delivery", "js.smartapesg", "HANEYMANEY,ZPHP", "SmartApeSG", "", "100", "True", "https://infosec.exchange/@monitorsg/116380560057702927", "SmartApeSG", "0", "monitorsg"
"2026-04-11 07:06:38", "1783835", "96.126.176.104:8443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2026-04-11 07:35:48", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:37", "1783836", "https://96.176.176.104:8443/finish", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:37", "1783837", "https://96.176.176.104:8443/application", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:37", "1783838", "https://96.176.176.104:8443/filesearch/req", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:36", "1783839", "https://96.176.176.104:8443/userinfo", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:36", "1783840", "https://96.176.176.104:8443/plugin", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:35", "1783841", "https://96.176.176.104:8443/discord", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:35", "1783842", "https://96.176.176.104:8443/browser", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:34", "1783843", "https://96.176.176.104:8443/ping", "url", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://bazaar.abuse.ch/sample/a64a4b5602c408bd15685dc9abb366422bddcc2b83872123445abde3cbc6290b/", "c2,PureHVNC", "0", "burger"
"2026-04-11 07:06:31", "1783849", "https://cdn.mensualgeneratr.com/", "url", "botnet_cc", "win.smokeloader", "Dofoil,Sharik,Smoke,Smoke Loader", "SmokeLoader", "2026-04-12 03:09:35", "100", "False", "None", "c2,SmokeLoader", "0", "Bitsight"
"2026-04-11 07:06:31", "1783858", "finger.linked-people.com", "domain", "payload_delivery", "js.iclickfix", "None", "IClickFix", "2026-04-10 14:31:43", "90", "False", "None", "ClickFix,finger,LOLBin,python", "0", "Lenny_3BO"
